Id,Price
2410,181364.16148155477
13607,225190.3995291262
1716,271655.07913758734
1370,142199.09793417226
2273,327026.43422065006
15298,328500.18523508916
4284,225361.3188657785
12303,160398.71452486166
7808,137398.47432818363
2203,139825.91138526888
7237,127414.44449665185
15864,146883.05528767733
2844,206545.03854497668
5729,166883.90657583522
11812,322599.55448269716
1779,162332.443983224
6442,147225.78628911646
6160,206795.26872865527
8266,192300.65272557997
9903,160794.75133833758
2867,137236.88197188772
6998,184207.26898849983
13932,158096.33241975505
12587,169346.7896149397
3611,236257.74113413077
2646,281214.309019533
1890,167492.42363724092
860,234245.45964132727
14187,195372.6283017005
12569,281057.08051949786
1276,102878.72267835177
12025,212711.5131339967
4890,320564.3882185578
14410,289712.9306783725
10352,332896.8549258265
11407,197603.17835997298
10384,166912.28880309025
7622,300070.29452711815
12578,161343.87552715317
15820,171363.03425479576
563,209653.4890523517
15226,163559.13321011863
6396,212730.9384882843
6247,144868.81834915956
3339,162853.74730516772
10975,277452.81867688854
7475,103126.03818709122
11129,171545.20749436715
3051,289712.364481793
10232,238232.7215191481
14106,186327.68346969393
5502,211471.34540718052
4558,75526.19591258756
4181,146904.60152980304
8426,126329.81925425382
6611,169076.4717072581
14641,150376.67248234342
15539,262812.10057838203
13119,152490.24497490472
11716,172426.04304209613
7316,240130.05677837218
7791,106038.17559946413
13034,326986.05224640184
1068,249805.44507229197
4060,186764.0636942977
10172,220553.5900676049
2591,210208.41400802045
12494,336376.7024345608
7828,325511.70496413915
15284,179170.10659745295
7947,169146.27678280152
16335,213070.1162305292
10234,325575.2786957669
2797,255198.37970849316
5341,241564.97761054002
3059,270360.37318192533
1559,75526.19591258756
15320,267629.69189032115
10284,355065.5891695683
4134,189753.16892730244
4481,246488.51027179218
7222,180529.52501195614
4062,218244.94306980376
2192,216741.1078072842
9637,181948.57979355435
16236,164145.5587369447
4272,161774.56080414477
9406,280162.30901066604
14309,242137.20861934643
1946,307788.7362483103
16235,246064.73120949868
7146,169346.12108388825
16784,232518.91453331886
349,333558.9012859065
6251,171965.52350723752
5128,394024.6436129519
11718,189007.0821122743
16721,103043.71314378222
12517,217003.93822240215
15961,188342.88059802743
9428,164354.7582129963
14541,148568.44357516413
10168,188298.93721668347
11270,178817.49802169736
13210,259121.27221069072
11518,161548.24215019058
12612,185309.32887758824
16352,105233.80844121469
9935,144279.71765180692
15521,205785.71533473404
11482,192667.31439605445
11443,174815.97560417754
9459,242960.5553803695
9218,164413.17687334708
854,129179.22916103715
5619,139731.27411790512
9208,164777.25810534935
4391,144203.36035031884
15207,169918.24021540207
7183,185177.09337399408
16442,215903.48468943883
7936,85710.36241681776
10606,396830.11117607437
4979,157144.44717043938
4854,277539.1607639005
16476,128174.37172273049
10516,154358.96861470275
16261,269701.97720450745
90,404040.46605593816
5433,174545.4531349059
14338,137714.2706076812
13487,296645.00871797843
8211,404966.9615528262
170,180175.93929958108
14051,102835.95736311952
10686,174453.24203997164
7595,257951.5169873516
6777,408908.6620565341
14661,173979.36890790603
13991,317644.52571295813
16795,169022.77214024283
2740,130049.14407471416
7368,321475.2736285984
2413,246501.8097953315
1852,399476.89722814993
15200,429016.8285125185
8467,327749.3580316532
16379,308813.2771012048
3375,181774.5206979375
5945,446753.91869658686
2641,185926.86919059773
2837,357371.8003859356
3498,231975.6334780773
10876,161821.52719454383
1285,204012.37922185313
9285,212884.85992677681
4015,320442.0547593305
2526,177973.7125662988
7814,204102.35503998763
7117,278928.3429534573
12359,137487.59710637442
3303,270862.96864560724
13874,189215.10131644015
5484,190640.05505004435
15067,161780.86395917664
12639,206445.0629211079
3388,243743.7697393721
4256,190749.36714838515
15738,189130.21591740788
14049,186721.03430724598
15780,194627.34156932816
9564,174882.3370553767
11910,208665.35185672913
11315,344724.3187388876
1733,156551.796293335
3910,298813.0615079302
7552,414534.3451665957
254,212471.66816645913
5222,205761.5352922763
8314,214540.04930684558
16743,146209.23295808275
10335,126556.62148911807
8226,305300.7728159866
12254,219194.52741841678
13152,222094.44114070456
15020,196956.98154824896
16349,223295.91161774244
11924,167354.43459257507
12543,184002.34702479356
14114,213363.41091573823
12318,250858.11764561766
15383,176485.81696283378
6679,231150.84171915817
635,181412.01179685
15993,274986.1825795702
11375,208602.05741537828
11216,183495.2071915249
15401,215058.5611197883
11301,161995.38650313343
13804,271358.1260645499
10839,189590.09157301098
1588,320190.43881037354
3596,194606.10229988126
5816,182337.27280470543
8099,144504.98960940537
6551,207184.9221734045
14075,440213.63647039793
13431,192958.66452930827
9481,307906.12125813856
5295,160412.6215504476
15859,328116.9218782404
10634,287751.0817444574
444,217846.74347354955
11686,257386.94067856472
1213,209867.95302471504
13970,191668.44747634343
6849,406884.78104738606
9911,216794.09307096704
5649,156486.98970932135
7184,234590.98698949532
5877,273204.01602355414
1655,220706.0687193702
15301,204448.8599290624
12389,250198.17808433445
5241,263605.49374864774
7048,160914.78266762264
10574,135638.99141468483
8593,155931.05165733938
4752,183636.49821763116
14663,186039.7326964686
10994,231403.9708556819
87,83885.80456074036
5132,126158.5443260612
6372,407496.0539227014
7411,272256.6004959445
3319,239419.33925957003
9355,121494.9624416653
5139,251882.12299147298
56,281279.7197241022
3249,170828.6589133664
5047,81315.12758119499
13238,260813.3534048131
2190,307900.93134764483
15599,181466.31015714307
6542,159777.93784838426
1968,239661.1925317588
5630,195837.97507652282
9157,324808.64235045726
789,202347.09941413853
1413,272945.37015102396
12514,249148.9299099202
13459,145419.18498405945
1345,211753.74423268478
4034,201685.68883107792
15169,148517.83067749042
6770,226134.70800835293
3334,168553.67662595972
12998,163498.6288400417
15870,237231.13146120656
1871,158755.7934259595
5770,144699.21505979783
13196,151951.53614771602
7633,195804.6063056536
10699,186112.93170504237
15470,197368.82672842816
1903,456007.56758169533
13860,159519.86583666236
7649,230823.8342161536
11043,261554.68984055493
2922,209667.13118329193
7538,293573.28029035043
9477,123419.45326593798
117,400285.98311950365
1457,240578.2521928617
7082,180118.16941247997
3053,253930.6928872755
12522,106042.92645858468
5744,401569.7287793417
13566,341067.6064758447
1464,131892.80159848518
3852,191415.04600228756
9557,224453.0542660567
14719,414001.42712213664
13978,129453.88486918334
3286,155023.68506457933
13019,365485.48733620055
1421,163164.14806235398
13502,197390.51636302978
14811,124737.0685747705
9297,287297.43361634307
7749,471753.690282684
16555,144570.72932792883
14576,193543.14372850556
12766,156691.9020836256
4679,246988.3703970418
10033,182807.88978781633
11231,260249.80903930345
15112,156343.75479791558
10617,184243.4450120478
2175,175369.70353368935
16502,457474.91746564
10106,179482.82577523612
12561,163224.70322470655
15907,258206.99946633016
8069,118629.51406259238
8316,125694.96618902618
12343,241490.30814785208
12092,164793.32989591733
1527,174068.1758272797
10010,247714.0245452237
655,111954.1419170971
10549,143265.50201854462
3248,116601.73452082934
13499,268568.4698756504
14959,200730.16897867768
6070,159166.58588735358
11360,266545.8714574484
12102,202486.9054178742
11870,294993.5813166145
3713,133550.67046844616
3230,152904.09928811842
7742,227602.28204545935
15092,339261.3923457996
8728,286472.60522208194
3386,149606.11913850068
9409,139888.28648748453
16545,263208.3127006808
3127,167294.3415180016
11344,166179.2306666063
2112,236830.9575210832
7310,201842.98217570467
6313,238779.6283695183
3681,403366.7439815658
5114,393630.16673918633
270,152266.5728643799
14350,182486.5086312577
12223,321719.2669614143
1066,184027.15420535443
16116,214614.38434556857
11410,417493.5650397355
4088,165976.69359994374
5956,173809.2116120224
14669,162403.5027317961
13871,129030.22747082848
4126,235711.512741579
12114,202728.9069641355
16607,152622.85473841924
4266,212229.78050294545
13518,204806.58998974305
11856,299350.11203252187
3885,211086.20755305342
8891,132705.44458855156
4964,155815.49388401626
7696,175338.70122205283
6894,163041.43452407216
9766,169399.66471099836
4800,161240.02279891452
2840,210038.5116754567
4743,174372.96490923033
13562,455808.83645260544
8301,200094.71437263174
5405,174078.083908379
1535,169173.64886541545
9073,124955.81465116203
1698,328132.9355547019
12262,242868.19947024592
6794,188447.28070482946
12701,173172.60499032092
8432,182055.26529061864
13540,146149.1223725584
8629,160765.43307601477
1440,188068.54008411267
8596,199630.90086456612
9575,270476.75971892074
14976,102708.20293572634
3149,201493.15549725987
5157,181337.55084839702
10748,172774.02712970396
9719,316042.09052719944
6376,176978.72537448007
9733,185457.00730882562
4749,245839.91616016297
4994,350580.03258214204
538,180159.7817956986
5512,142753.1525862828
9778,163215.70277299042
9761,139788.09158533096
3174,417202.22096974746
13429,212239.98533187303
10467,75526.19591258756
14129,209199.23297317565
13608,297263.06585749966
11106,145031.41049516783
12048,177389.09618896362
1054,401438.42542023456
3582,247482.03401835018
1566,155107.86036989477
11529,155612.84172587426
11859,146758.26260938385
10582,144733.66218696284
14907,443000.86392506456
14039,171295.0617658131
10489,197366.4106242199
3331,306617.95725358254
10153,243575.02401429205
5271,164252.19134598793
11871,392685.9917891348
776,140972.8600977568
3994,104688.53253394237
9433,75526.19591258756
14275,139070.2215439854
8030,272774.24353369407
8169,264868.1926854085
8053,185769.5679026483
4822,245009.75174587165
13197,235004.61435212757
13634,238055.17168049584
8951,194682.26800544723
12176,257668.83319347925
15471,148682.40889743084
14962,154018.42857806935
12512,127175.17263916289
8697,460175.3755508185
7095,237079.48289358558
13639,202431.40378924462
16660,178005.88909955797
5848,145857.75820665483
5386,183005.50176109918
10880,290627.3908228634
3954,182704.74335840665
13426,280649.74124201847
5966,198329.05827938922
16315,285099.01448212384
7455,166819.5261676944
11071,235388.31285195137
14740,215342.96285985108
16087,171251.4153402247
8931,267309.10262023454
15289,217198.05925389155
16089,273252.7391384205
12128,184672.7452713359
4724,223609.013202179
8585,195258.50525830794
7188,221354.28359073258
5423,209990.35276815825
10488,201751.80502360576
5980,224434.05173810682
8376,207180.7548135797
12397,135283.3704862677
16496,205644.27631965617
4891,238101.0270018576
9710,150747.21053258245
6339,159613.6206609237
244,213406.51690472133
5002,246101.56815675154
5358,194455.86752068342
7636,155923.5174376635
9361,326311.0693315751
3601,139921.8131169204
15755,176443.8490393984
172,182479.75823586207
3037,337596.38249063754
577,258651.42420852347
3607,193838.79316292398
2515,111919.14482997722
10413,161477.80837171624
10511,237828.4121208494
4637,450322.237531195
12736,259573.62972147026
9534,227601.2710267743
11641,233896.9360747327
10419,261173.99169893432
15313,149842.226831437
14915,200498.4395910182
12409,381498.9879303269
9405,126077.34870994343
14066,198479.9610701106
14108,183913.9722888245
11931,225705.65646782954
11464,311520.1450197364
926,148204.98258156134
11190,215531.99752336674
10260,184243.23314555167
12712,213097.3095158042
1234,226648.24801546827
11608,102835.95736311952
3776,257774.41345621154
4881,204270.14064720392
10266,181240.92054188912
3262,243262.3452799694
3576,389728.9651460198
16604,409048.6112468208
8041,149943.94156003534
10691,235719.40827930637
8357,196917.92371889285
11661,148320.54748420126
4453,242176.7409944609
15936,214883.87029132017
8463,245404.21060888882
15770,235062.4651561788
466,167198.71874853206
14965,84533.83217683806
11227,174581.5938810266
9894,303129.3069551538
11746,190132.71402123052
4118,146622.29027738323
756,331549.38236502046
15589,168640.0244230806
109,336206.583405007
5778,220173.06764315476
1731,102878.72267835177
3450,154485.34995317602
2961,215219.7797220653
222,171127.20827708437
11454,421085.9776915753
7339,185176.33463580158
12096,102947.9372506618
14074,198570.80698044904
4058,393415.0601047834
6603,264918.53797841334
3289,121931.56731030479
16681,230057.26571328435
8200,284697.71480051515
3343,404363.4520499014
7802,177708.1316279076
2082,407301.0983237721
217,262749.6765733545
1720,177579.7728824202
7224,250591.18538193326
6176,143979.96363307163
12571,260353.02748940396
16666,282732.2373956277
8908,225810.35769525514
6914,189421.27694421978
5428,199761.8419730287
381,188447.28070482946
3991,173293.5557719492
16365,291073.3512787663
1046,212834.3860873889
391,153321.25257107778
9212,312110.1006316366
3022,188122.29815249544
9961,112351.2778437203
6764,246299.03614495453
7720,178761.675438817
4809,210757.12948450085
8877,324682.08554300125
7817,169607.81649108927
10614,106038.17559946413
5553,262020.54996037288
16488,131542.11237853416
11002,166549.74765829372
13592,282926.55287889316
15050,226638.30554150802
13553,230850.9287901489
9041,214128.63030952192
5461,413238.70701424294
16274,397168.1121368975
2138,124399.45365593022
6245,148610.08640842873
8245,179448.78676638508
6491,212194.40065047558
13218,231695.0584559747
13101,110768.30086034675
10462,143745.18879152669
4079,185620.6723483444
1506,385925.5758475256
14107,125357.80627116728
12215,270365.8308443698
11576,300570.90956570127
10567,220688.70916740675
12713,212085.20282410883
1468,348401.1111901202
2549,243794.84709638517
4172,227127.68606851672
12380,205538.1646886539
3513,111149.09242079542
8165,252724.70051992818
1127,205137.84739689773
14601,418160.75303697743
15526,310452.4255859878
986,311356.4767058322
14968,232785.23473531296
9348,194381.267518562
6317,271063.5722380946
7497,86836.01906399036
5079,386619.39985562995
528,175097.94469744645
10964,152412.19004426055
5812,310075.6616653677
11022,205143.28523289197
16251,146907.9262336427
5863,116935.44799342299
8664,229374.48980376913
5396,215969.6107118756
6917,250119.908840906
12776,125916.74949149303
473,240767.95155201218
13333,215384.00547076785
13023,179825.76638365435
7357,221097.62533088084
10955,360620.48200577754
11914,400389.52689496166
12535,208340.66168762528
11205,178488.13863337887
13209,195169.49471455812
16119,264700.66268630896
2174,198064.06854194766
4834,196907.50332930754
10151,186361.89786833496
5584,227969.97307677247
6672,212504.84655233775
12858,303046.28297774884
5106,169393.7603606507
8884,180321.26805793293
13766,173931.14981690724
12556,129309.87696391212
12910,218805.21041750416
6258,125167.6788638789
7100,226357.33575301254
1793,170854.01099265701
3335,188068.51540146524
12835,185040.45263574942
10591,166689.55996528937
15707,260802.35162768784
16389,162196.9603661687
7440,262559.61655937025
6293,178885.47767404336
3937,189650.22848298994
16527,202607.89576865625
5102,243030.74736805286
10734,369199.5261440378
7986,162458.69498151823
6495,178663.141049494
9571,238700.72421847578
5131,201573.24808068151
10761,375953.859209406
143,396429.42041926226
13829,185684.63961495747
13662,212608.27242069042
1771,154452.17860689914
5448,203318.11672249148
8594,183299.48215906747
12038,318874.43572391797
16471,170610.2004678263
16764,143872.6939414459
1282,171867.2258324703
15101,261098.87181227613
9473,147646.8546303836
2324,404976.7291692272
14448,205960.94078922694
6000,76078.19747771598
2077,138165.03818268096
12960,230359.9788372327
15837,196307.1446660527
8805,243080.44630977037
9987,239536.46738317457
1580,320580.4272618397
11089,125752.4277259788
10926,219441.7018899343
12773,417101.9858754326
6490,269736.8324563298
10858,130023.63717385668
2831,140116.16573341514
16326,154148.1171771778
371,261537.1209807172
8852,213855.70508269285
6713,266694.1156276498
4230,184488.98725270922
3639,214705.54715947394
3642,190966.58464798323
5149,197561.2820672751
2861,200200.62562664825
13300,103033.97872378542
2807,427699.9213975064
5919,102499.05058001773
12716,408221.8014359926
4271,230090.5991366466
16055,250179.5017011367
3747,223525.37690854594
5857,235217.20192631977
6884,385831.8721092362
16027,290441.0253849328
3512,326051.35189415794
5181,170008.03497461797
16732,263208.3127006808
1908,181821.93274689853
12082,190119.60099367017
7286,145834.80054985892
8216,147167.08488950465
6929,319313.80308533116
3950,297440.1345417534
12479,169137.84300932093
877,128807.12538689951
1366,201411.7810977704
384,142635.45225297532
5767,198261.4521391022
6910,156951.82954542185
187,209012.70728790277
10164,313125.2076156024
8603,256099.17313158055
15834,193029.18909368973
3078,131743.209865307
3479,265311.13580531225
6671,234384.21819405613
6078,180472.22079289984
16271,141891.1948379743
16191,163847.92402308443
11544,157520.6477952904
7781,211896.95842884254
14918,328836.00276428554
6238,213866.21662232568
12989,198268.824811461
11907,175181.06176163614
9696,159100.28934512296
14084,299828.6168758363
3895,165592.94708173565
4367,186235.69987686165
8453,75526.19591258756
7638,331231.1546191225
8373,211987.5511960578
4674,177973.7125662988
15787,164452.82164838642
5903,252545.53103600387
13679,193535.8535770286
9018,386196.6386539495
15823,241342.14683276534
13289,144634.01046796306
9896,191185.40364895918
14436,199640.1320278055
5547,223310.84619246182
4048,408118.66820823605
16579,218573.83829065377
8550,201539.03094834718
9385,275551.673723744
5242,172168.85153444458
31,212230.96000522046
6144,285707.25825459545
3990,208062.4555932709
2523,102607.21824110865
12608,263252.3809227278
7234,200460.1880759127
15264,201293.4476032345
9623,206681.50764203112
3161,320859.32224987005
7425,103180.09681424245
13021,265099.8768473764
4044,148449.16661043384
15411,225705.65646782954
979,294479.60324978246
5514,225705.65646782954
4817,165125.88585132963
2115,182793.8506491707
10571,253751.92317373707
8992,262598.21088727185
15546,172327.59573049002
11359,144850.36620547427
11972,174535.301203026
12838,158127.5998306765
5948,126209.02586217705
422,269826.2488630065
4855,159606.4304553292
16197,112704.65847938255
8926,395228.14696849836
5703,171560.35995382525
8848,223658.93939062895
7039,313227.7069196959
3806,156622.21317978817
15154,240796.51367032246
13132,175911.9006616026
7438,205395.14079508188
4398,259072.5174256698
2440,184845.07620150165
3751,165711.1135752611
1476,180146.2890545557
2264,259952.73859675557
16444,171492.62775875904
10704,190892.36416651498
4033,139991.39280159763
4508,121391.5703100243
16290,243045.97078018228
10387,207251.60035555344
5457,148506.35214486404
4910,278916.5531385727
7451,189398.42660992444
10732,144783.17812419456
8015,142484.8280713849
6148,185283.20171720578
5892,240284.16364892953
7825,211732.82760872203
6851,211922.08576206362
6633,197626.31527174677
2139,254647.7291859955
10213,306932.28159584006
2830,202652.68463655587
13907,131815.55873982448
15897,348289.6511760891
8311,179297.5416714953
14230,187898.0340126549
3878,196857.71921911027
13732,181511.36528815384
12110,173935.68648451898
10675,423996.2505820665
12946,129476.0905606305
16754,222954.54885659766
4394,268791.0930091881
16728,174610.67620619494
14378,289236.2598781472
9949,173287.60767028842
994,174503.29664368142
13258,153233.7041824231
5883,369165.63696410105
6933,362343.27126062586
13193,221690.0229544675
13286,173336.65392092697
13407,383688.1090098157
7512,118493.17364640381
7221,195310.57449399386
14428,194536.19946767855
1740,189365.84114133992
3,144543.56432154693
12952,233092.47181261145
11537,132808.78777183715
2558,143996.4967708037
14081,279980.4967707499
3517,209692.88107489466
7149,226931.33356654
15777,111920.97025967251
8995,233313.60680825068
826,428591.41253198497
509,277364.8003718984
14875,320786.07001503307
6591,162916.24676650928
11283,110363.97575618658
9897,227429.52760624536
14902,180649.77620274443
14291,198056.31869360246
3162,221501.5772090215
4206,195894.6299404975
11580,197866.2917484451
2007,298909.85151869315
14939,312513.7711676433
13572,224246.58121633795
